"Subject","Word","Pupil","Paragraph","Brightness","Story","Vividness","Suspense","Word_order"
"P45F31","story1_bright1_solstrålene",-0.0913360093278041,"story1_bright1","bright","story1",7,7,3
"P45F31","story1_bright1_skinte",-0.0410317361796745,"story1_bright1","bright","story1",7,7,4
"P45F31","story1_bright1_skimret",-0.181293878778177,"story1_bright1","bright","story1",7,7,5
"P45F31","story1_bright1_blendende",-0.216558665825616,"story1_bright1","bright","story1",7,7,6
"P45F31","story1_bright1_lyset",-0.229652260738298,"story1_bright1","bright","story1",7,7,7
"P45F31","story1_bright1_glinset",-0.239717360438476,"story1_bright1","bright","story1",7,7,8
"P45F31","story1_bright1_solfylt",-0.356566902139587,"story1_bright1","bright","story1",7,7,9
"P45F31","story1_bright1_dag",-0.103082957363159,"story1_bright1","bright","story1",7,7,10
"P45F31","story1_bright2_klare",-0.0697238897764881,"story1_bright2","bright","story1",7,7,1
"P45F31","story1_bright2_lyset_2",-0.0110325369479958,"story1_bright2","bright","story1",7,7,2
"P45F31","story1_bright2_strålende_2",-0.102837120070071,"story1_bright2","bright","story1",7,7,3
"P45F31","story1_bright2_hvite",-0.0956187099603828,"story1_bright2","bright","story1",7,7,4
"P45F31","story1_bright2_blendende_2",-0.159546175030051,"story1_bright2","bright","story1",7,7,5
"P45F31","story1_bright2_dagslys",-0.166218568257157,"story1_bright2","bright","story1",7,7,6
"P45F31","story1_bright2_sollyset",-0.23736890834309,"story1_bright2","bright","story1",7,7,7
"P45F31","story1_bright2_gyllen",-0.290567952025537,"story1_bright2","bright","story1",7,7,8
"P45F31","story1_bright2_glød",-0.244169887060713,"story1_bright2","bright","story1",7,7,9
"P45F31","story1_bright2_glitrende",-0.242931198916505,"story1_bright2","bright","story1",7,7,10
"P45F31","story1_dark_mørk",-0.0239948462416385,"story1_dark","dark","story1",7,7,1
"P45F31","story1_dark_tunnel",-0.0257261046725013,"story1_dark","dark","story1",7,7,2
"P45F31","story1_dark_sorte",-0.196552213102846,"story1_dark","dark","story1",7,7,3
"P45F31","story1_dark_svarte",-0.197513419483389,"story1_dark","dark","story1",7,7,4
"P45F31","story1_dark_skygger",-0.176933908836938,"story1_dark","dark","story1",7,7,5
"P45F31","story1_dark_bekmørk",-0.190007885947215,"story1_dark","dark","story1",7,7,6
"P45F31","story1_dark_natt",-0.244647398573756,"story1_dark","dark","story1",7,7,7
"P45F31","story1_dark_dunkle",-0.309186509401951,"story1_dark","dark","story1",7,7,8
"P45F31","story1_dark_skyggeområdet",-0.278084157155107,"story1_dark","dark","story1",7,7,9
"P45F31","story1_dark_kullsvart",-0.269450623671545,"story1_dark","dark","story1",7,7,10
"P45F31","story2_bright1_skinnende",0.005556144023415,"story2_bright1","bright","story2",4,3,1
"P45F31","story2_bright1_belysningen",-0.0808756504516612,"story2_bright1","bright","story2",4,3,2
"P45F31","story2_bright1_spotlysene",-0.123730230134526,"story2_bright1","bright","story2",4,3,3
"P45F31","story2_bright1_lampenes",-0.19302250508648,"story2_bright1","bright","story2",4,3,4
"P45F31","story2_bright1_opplysning",-0.194513930987174,"story2_bright1","bright","story2",4,3,5
"P45F31","story2_bright1_hvite_2",-0.213909679133668,"story2_bright1","bright","story2",4,3,6
"P45F31","story2_bright1_klareheten",-0.247193271868473,"story2_bright1","bright","story2",4,3,7
"P45F31","story2_bright1_lyskilden",-0.229797326495156,"story2_bright1","bright","story2",4,3,8
"P45F31","story2_bright1_strålende_3",-0.374418042635176,"story2_bright1","bright","story2",4,3,9
"P45F31","story2_bright1_lysstyrken",-0.383706765018701,"story2_bright1","bright","story2",4,3,10
"P45F31","story2_bright2_fyrlykt",-0.00263504975181537,"story2_bright2","bright","story2",4,3,1
"P45F31","story2_bright2_gjennomskinnelig",-0.114460304047202,"story2_bright2","bright","story2",4,3,2
"P45F31","story2_bright2_lys",-0.114532749731088,"story2_bright2","bright","story2",4,3,3
"P45F31","story2_bright2_opplyste",-0.175263392159724,"story2_bright2","bright","story2",4,3,4
"P45F31","story2_bright2_skimrende",-0.254321914670516,"story2_bright2","bright","story2",4,3,5
"P45F31","story2_bright2_strålene",-0.204380404900649,"story2_bright2","bright","story2",4,3,6
"P45F31","story2_bright2_gløden",-0.229757796477708,"story2_bright2","bright","story2",4,3,7
"P45F31","story2_bright2_lampene",-0.230627922717962,"story2_bright2","bright","story2",4,3,8
"P45F31","story2_bright2_gylne",-0.22978877223141,"story2_bright2","bright","story2",4,3,9
"P45F31","story2_bright2_glansen",-0.24115168633866,"story2_bright2","bright","story2",4,3,10
"P45F31","story2_dark_ugjennomsiktig",-0.0680369916585557,"story2_dark","dark","story2",4,3,1
"P45F31","story2_dark_mørke",-0.0696439603187963,"story2_dark","dark","story2",4,3,2
"P45F31","story2_dark_beksvart",-0.116758296426617,"story2_dark","dark","story2",4,3,3
"P45F31","story2_dark_svartheten",-0.169174959514355,"story2_dark","dark","story2",4,3,4
"P45F31","story2_dark_dystre",-0.213476165184908,"story2_dark","dark","story2",4,3,5
"P45F31","story2_dark_mørket",-0.226530336537067,"story2_dark","dark","story2",4,3,6
"P45F31","story2_dark_dunkle_2",-0.296787488620024,"story2_dark","dark","story2",4,3,7
"P45F31","story2_dark_skygger_2",-0.263578274319592,"story2_dark","dark","story2",4,3,8
"P45F31","story2_dark_mørke_2",-0.258398298235206,"story2_dark","dark","story2",4,3,9
"P45F31","story2_dark_natten",-0.244603282466486,"story2_dark","dark","story2",4,3,10
"P45F31","story3_bright_opplyst",-0.0242973363454823,"story3_bright","bright","story3",6,7,1
"P45F31","story3_bright_skinnende_2",-0.0381326499258406,"story3_bright","bright","story3",6,7,2
"P45F31","story3_bright_gnistrende",-0.107903566284489,"story3_bright","bright","story3",6,7,3
"P45F31","story3_bright_belysningen_2",-0.0994091433556483,"story3_bright","bright","story3",6,7,4
"P45F31","story3_bright_strålte",-0.148351412367896,"story3_bright","bright","story3",6,7,5
"P45F31","story3_bright_skimrende_2",-0.208587174422525,"story3_bright","bright","story3",6,7,6
"P45F31","story3_bright_lyset_3",-0.230563491713117,"story3_bright","bright","story3",6,7,7
"P45F31","story3_bright_glødende",-0.24113031233989,"story3_bright","bright","story3",6,7,8
"P45F31","story3_bright_klarhet",-0.22946069194503,"story3_bright","bright","story3",6,7,9
"P45F31","story3_bright_glinset_2",-0.210687051614928,"story3_bright","bright","story3",6,7,10
"P45F31","story3_dark1_kveldsmørket",-0.0680480925821766,"story3_dark1","dark","story3",6,7,1
"P45F31","story3_dark1_dunkle_3",-0.13274278529998,"story3_dark1","dark","story3",6,7,2
"P45F31","story3_dark1_skygger_3",-0.13676439643714,"story3_dark1","dark","story3",6,7,3
"P45F31","story3_dark1_beksvart_2",-0.197346290039911,"story3_dark1","dark","story3",6,7,4
"P45F31","story3_dark1_mørke_3",-0.213625862443413,"story3_dark1","dark","story3",6,7,5
"P45F31","story3_dark1_dyp",-0.241469962975305,"story3_dark1","dark","story3",6,7,6
"P45F31","story3_dark1_sort",-0.206847499618046,"story3_dark1","dark","story3",6,7,7
"P45F31","story3_dark1_ugjennomsiktig_2",-0.216350601644161,"story3_dark1","dark","story3",6,7,8
"P45F31","story3_dark1_nedtonet",-0.25825183981908,"story3_dark1","dark","story3",6,7,9
"P45F31","story3_dark1_skyggeaktig",-0.314498660269747,"story3_dark1","dark","story3",6,7,10
"P45F31","story3_dark2_nattens",-0.0532966141866797,"story3_dark2","dark","story3",6,7,1
"P45F31","story3_dark2_mørke_4",-0.0179045294979699,"story3_dark2","dark","story3",6,7,2
"P45F31","story3_dark2_formørkede",-0.132484277466252,"story3_dark2","dark","story3",6,7,3
"P45F31","story3_dark2_dysterheten",-0.113205843687554,"story3_dark2","dark","story3",6,7,4
"P45F31","story3_dark2_dempede",-0.161217009018785,"story3_dark2","dark","story3",6,7,5
"P45F31","story3_dark2_skygger_4",-0.17790118807929,"story3_dark2","dark","story3",6,7,6
"P45F31","story3_dark2_beksvart_3",-0.260594546482805,"story3_dark2","dark","story3",6,7,7
"P45F31","story3_dark2_uklare",-0.224230697416385,"story3_dark2","dark","story3",6,7,8
"P45F31","story3_dark2_midnatten",-0.23237224309758,"story3_dark2","dark","story3",6,7,9
"P45F31","story3_dark2_nattaktive",-0.23705227215831,"story3_dark2","dark","story3",6,7,10
"P45F31","story4_bright_frontlysene",-0.0800310194701112,"story4_bright","bright","story4",5,3,1
"P45F31","story4_bright_blendende_3",-0.113159253647781,"story4_bright","bright","story4",5,3,2
"P45F31","story4_bright_lysstråler",-0.122158763739194,"story4_bright","bright","story4",5,3,3
"P45F31","story4_bright_glødende_2",-0.167556184007345,"story4_bright","bright","story4",5,3,4
"P45F31","story4_bright_lyskilde",-0.187631113491448,"story4_bright","bright","story4",5,3,5
"P45F31","story4_bright_lyskasterne",-0.180477801028935,"story4_bright","bright","story4",5,3,6
"P45F31","story4_bright_gnistrende_2",-0.211863154180175,"story4_bright","bright","story4",5,3,7
"P45F31","story4_bright_strålene_2",-0.208025531398773,"story4_bright","bright","story4",5,3,8
"P45F31","story4_bright_skinnende_3",-0.223384628235521,"story4_bright","bright","story4",5,3,9
"P45F31","story4_bright_klarheten",-0.235112264644063,"story4_bright","bright","story4",5,3,10
"P45F31","story4_dark1_nattsvart",-0.0645023650906208,"story4_dark1","dark","story4",5,3,1
"P45F31","story4_dark1_dunkle_4",-0.150208421245508,"story4_dark1","dark","story4",5,3,2
"P45F31","story4_dark1_dempede_2",-0.144420293083548,"story4_dark1","dark","story4",5,3,3
"P45F31","story4_dark1_nattlig",-0.13861122651202,"story4_dark1","dark","story4",5,3,4
"P45F31","story4_dark1_dunkelhet",-0.133688429461425,"story4_dark1","dark","story4",5,3,5
"P45F31","story4_dark1_uklare_2",-0.158549085537602,"story4_dark1","dark","story4",5,3,6
"P45F31","story4_dark1_svartheten_2",-0.166094513321183,"story4_dark1","dark","story4",5,3,7
"P45F31","story4_dark1_skyggeleggende",-0.276860618410976,"story4_dark1","dark","story4",5,3,8
"P45F31","story4_dark1_mørket_2",-0.300158707531995,"story4_dark1","dark","story4",5,3,9
"P45F31","story4_dark1_nedtonede",-0.211496402045343,"story4_dark1","dark","story4",5,3,10
"P45F31","story4_dark2_slukkede",-0.0493247182550427,"story4_dark2","dark","story4",5,3,1
"P45F31","story4_dark2_skyggeverdenen",-0.0646607614200351,"story4_dark2","dark","story4",5,3,2
"P45F31","story4_dark2_mørklagte",-0.0990778710287962,"story4_dark2","dark","story4",5,3,3
"P45F31","story4_dark2_mørke_5",-0.209936045837929,"story4_dark2","dark","story4",5,3,4
"P45F31","story4_dark2_skyggene",-0.224778577601527,"story4_dark2","dark","story4",5,3,5
"P45F31","story4_dark2_bekmørke",-0.212590818400274,"story4_dark2","dark","story4",5,3,6
"P45F31","story4_dark2_ugjennomsiktige",-0.230748652757549,"story4_dark2","dark","story4",5,3,7
"P45F31","story4_dark2_dunkle_5",-0.225821960890352,"story4_dark2","dark","story4",5,3,8
"P45F31","story4_dark2_kullsvarte",-0.242878924999566,"story4_dark2","dark","story4",5,3,9
"P45F31","story4_dark2_sorte_2",-0.251692725185866,"story4_dark2","dark","story4",5,3,10
"P46M23","story1_bright1_strålende",0.0466537442360995,"story1_bright1","bright","story1",7,7,1
"P46M23","story1_bright1_sommerdag",0.0172081315289186,"story1_bright1","bright","story1",7,7,2
"P46M23","story1_bright1_solstrålene",0.0758301681145117,"story1_bright1","bright","story1",7,7,3
"P46M23","story1_bright1_skinte",0.0700670477782758,"story1_bright1","bright","story1",7,7,4
"P46M23","story1_bright1_skimret",0.0793810778131312,"story1_bright1","bright","story1",7,7,5
"P46M23","story1_bright1_blendende",0.00634180303120222,"story1_bright1","bright","story1",7,7,6
"P46M23","story1_bright1_lyset",0.000705413796499508,"story1_bright1","bright","story1",7,7,7
"P46M23","story1_bright1_glinset",-0.0273278868582572,"story1_bright1","bright","story1",7,7,8
"P46M23","story1_bright1_solfylt",-0.0780942134840232,"story1_bright1","bright","story1",7,7,9
"P46M23","story1_bright2_klare",0.108951055995922,"story1_bright2","bright","story1",7,7,1
"P46M23","story1_bright2_lyset_2",0.0760142058704921,"story1_bright2","bright","story1",7,7,2
"P46M23","story1_bright2_strålende_2",0.0429338793168778,"story1_bright2","bright","story1",7,7,3
"P46M23","story1_bright2_hvite",0.0498454658286776,"story1_bright2","bright","story1",7,7,4
"P46M23","story1_bright2_blendende_2",-0.00302601522892067,"story1_bright2","bright","story1",7,7,5
"P46M23","story1_bright2_dagslys",0.000848935221372521,"story1_bright2","bright","story1",7,7,6
"P46M23","story1_bright2_sollyset",-0.0416797305217238,"story1_bright2","bright","story1",7,7,7
"P46M23","story1_bright2_gyllen",-0.0122046264905017,"story1_bright2","bright","story1",7,7,8
"P46M23","story1_bright2_glød",-0.0485398497326691,"story1_bright2","bright","story1",7,7,9
"P46M23","story1_bright2_glitrende",-0.0918317478981405,"story1_bright2","bright","story1",7,7,10
"P46M23","story1_dark_mørk",0.0699305955602655,"story1_dark","dark","story1",7,7,1
"P46M23","story1_dark_tunnel",0.0600600980441881,"story1_dark","dark","story1",7,7,2
"P46M23","story1_dark_sorte",0.005012510038181,"story1_dark","dark","story1",7,7,3
"P46M23","story1_dark_svarte",-0.0517431768241537,"story1_dark","dark","story1",7,7,4
"P46M23","story1_dark_skygger",-0.0506744288633243,"story1_dark","dark","story1",7,7,5
"P46M23","story1_dark_bekmørk",-0.0669750771277641,"story1_dark","dark","story1",7,7,6
"P46M23","story1_dark_natt",-0.0801139974566656,"story1_dark","dark","story1",7,7,7
"P46M23","story1_dark_dunkle",-0.00875531434899296,"story1_dark","dark","story1",7,7,8
"P46M23","story1_dark_skyggeområdet",-0.0690794866363171,"story1_dark","dark","story1",7,7,9
"P46M23","story1_dark_kullsvart",-0.137667311716257,"story1_dark","dark","story1",7,7,10
"P46M23","story2_bright1_skinnende",0.0686090838630775,"story2_bright1","bright","story2",4,1,1
"P46M23","story2_bright1_belysningen",0.0590563827946178,"story2_bright1","bright","story2",4,1,2
"P46M23","story2_bright1_spotlysene",0.071087561343276,"story2_bright1","bright","story2",4,1,3
"P46M23","story2_bright1_lampenes",0.00550569745604566,"story2_bright1","bright","story2",4,1,4
"P46M23","story2_bright1_opplysning",0.00219774269608363,"story2_bright1","bright","story2",4,1,5
"P46M23","story2_bright1_hvite_2",-0.0508634587982467,"story2_bright1","bright","story2",4,1,6
"P46M23","story2_bright1_klareheten",-0.0564306161550864,"story2_bright1","bright","story2",4,1,7
"P46M23","story2_bright1_lyskilden",-0.0276617152060786,"story2_bright1","bright","story2",4,1,8
"P46M23","story2_bright1_strålende_3",-0.126452057343206,"story2_bright1","bright","story2",4,1,9
"P46M23","story2_bright1_lysstyrken",-0.132183365185878,"story2_bright1","bright","story2",4,1,10
"P46M23","story2_bright2_fyrlykt",0.084795621673356,"story2_bright2","bright","story2",4,1,1
"P46M23","story2_bright2_gjennomskinnelig",0.0305286321422649,"story2_bright2","bright","story2",4,1,2
"P46M23","story2_bright2_lys",0.0582908686416882,"story2_bright2","bright","story2",4,1,3
"P46M23","story2_bright2_opplyste",0.0287990503722995,"story2_bright2","bright","story2",4,1,4
"P46M23","story2_bright2_skimrende",-0.00546734176652596,"story2_bright2","bright","story2",4,1,5
"P46M23","story2_bright2_strålene",-0.000536819911209731,"story2_bright2","bright","story2",4,1,6
"P46M23","story2_bright2_lampene",-0.0496129505837362,"story2_bright2","bright","story2",4,1,7
"P46M23","story2_bright2_gylne",-0.075664352416977,"story2_bright2","bright","story2",4,1,8
"P46M23","story2_bright2_glansen",-0.0778465126505212,"story2_bright2","bright","story2",4,1,9
"P46M23","story2_dark_ugjennomsiktig",0.0756907532764746,"story2_dark","dark","story2",4,1,1
"P46M23","story2_dark_mørke",0.0125501132463487,"story2_dark","dark","story2",4,1,2
"P46M23","story2_dark_beksvart",0.0496070578237323,"story2_dark","dark","story2",4,1,3
"P46M23","story2_dark_svartheten",0.0380751329585638,"story2_dark","dark","story2",4,1,4
"P46M23","story2_dark_dystre",-0.0111591088083785,"story2_dark","dark","story2",4,1,5
"P46M23","story2_dark_mørket",0.00225559476944068,"story2_dark","dark","story2",4,1,6
"P46M23","story2_dark_dunkle_2",-0.0425459148782014,"story2_dark","dark","story2",4,1,7
"P46M23","story2_dark_skygger_2",-0.0493393050979423,"story2_dark","dark","story2",4,1,8
"P46M23","story2_dark_mørke_2",-0.0498086776126379,"story2_dark","dark","story2",4,1,9
"P46M23","story2_dark_natten",-0.0453900328415475,"story2_dark","dark","story2",4,1,10
"P46M23","story3_bright_opplyst",0.0556166586168866,"story3_bright","bright","story3",5,5,1
"P46M23","story3_bright_skinnende_2",0.0737451249747534,"story3_bright","bright","story3",5,5,2
"P46M23","story3_bright_gnistrende",0.0774265872036436,"story3_bright","bright","story3",5,5,3
"P46M23","story3_bright_belysningen_2",0.0683659953542921,"story3_bright","bright","story3",5,5,4
"P46M23","story3_bright_strålte",0.00265342980772353,"story3_bright","bright","story3",5,5,5
"P46M23","story3_bright_skimrende_2",0.0592718159864048,"story3_bright","bright","story3",5,5,6
"P46M23","story3_bright_lyset_3",-0.0489751275162909,"story3_bright","bright","story3",5,5,7
"P46M23","story3_bright_glødende",-0.0585126040757951,"story3_bright","bright","story3",5,5,8
"P46M23","story3_bright_klarhet",0.0131607801627138,"story3_bright","bright","story3",5,5,9
"P46M23","story3_bright_glinset_2",-0.0596310238641,"story3_bright","bright","story3",5,5,10
"P46M23","story3_dark1_kveldsmørket",0.0556120615486699,"story3_dark1","dark","story3",5,5,1
"P46M23","story3_dark1_dunkle_3",0.0407145038388367,"story3_dark1","dark","story3",5,5,2
"P46M23","story3_dark1_skygger_3",0.0255483653028997,"story3_dark1","dark","story3",5,5,3
"P46M23","story3_dark1_beksvart_2",0.00482528140442759,"story3_dark1","dark","story3",5,5,4
"P46M23","story3_dark1_mørke_3",0.0112040580511817,"story3_dark1","dark","story3",5,5,5
"P46M23","story3_dark1_dyp",-0.0481559877493834,"story3_dark1","dark","story3",5,5,6
"P46M23","story3_dark1_sort",-0.0456667294198615,"story3_dark1","dark","story3",5,5,7
"P46M23","story3_dark1_ugjennomsiktig_2",-0.0471072466207557,"story3_dark1","dark","story3",5,5,8
"P46M23","story3_dark1_nedtonet",-0.0748494265293629,"story3_dark1","dark","story3",5,5,9
"P46M23","story3_dark1_skyggeaktig",-0.0736066254851556,"story3_dark1","dark","story3",5,5,10
"P46M23","story3_dark2_nattens",0.126710919774505,"story3_dark2","dark","story3",5,5,1
"P46M23","story3_dark2_mørke_4",0.08968115769657,"story3_dark2","dark","story3",5,5,2
"P46M23","story3_dark2_formørkede",0.0597899569101933,"story3_dark2","dark","story3",5,5,3
"P46M23","story3_dark2_dysterheten",0.0761118288970808,"story3_dark2","dark","story3",5,5,4
"P46M23","story3_dark2_dempede",-0.0560013785771208,"story3_dark2","dark","story3",5,5,5
"P46M23","story3_dark2_skygger_4",-0.0723819435880435,"story3_dark2","dark","story3",5,5,6
"P46M23","story3_dark2_beksvart_3",-0.0359289032902098,"story3_dark2","dark","story3",5,5,7
"P46M23","story3_dark2_uklare",-0.056620326468951,"story3_dark2","dark","story3",5,5,8
"P46M23","story3_dark2_midnatten",-0.0625178064385264,"story3_dark2","dark","story3",5,5,9
"P46M23","story3_dark2_nattaktive",-0.0769433628154238,"story3_dark2","dark","story3",5,5,10
"P46M23","story4_bright_frontlysene",0.0145184335322691,"story4_bright","bright","story4",2,2,1
"P46M23","story4_bright_blendende_3",0.0671196607574309,"story4_bright","bright","story4",2,2,2
"P46M23","story4_bright_lysstråler",0.0487828743017299,"story4_bright","bright","story4",2,2,3
"P46M23","story4_bright_glødende_2",0.0245752264326083,"story4_bright","bright","story4",2,2,4
"P46M23","story4_bright_lyskilde",0.0059230702959352,"story4_bright","bright","story4",2,2,5
"P46M23","story4_bright_lyskasterne",-0.0120531639816565,"story4_bright","bright","story4",2,2,6
"P46M23","story4_bright_gnistrende_2",-0.0488836631321308,"story4_bright","bright","story4",2,2,7
"P46M23","story4_bright_strålene_2",-0.0487879257183079,"story4_bright","bright","story4",2,2,8
"P46M23","story4_bright_skinnende_3",-0.0356574246228114,"story4_bright","bright","story4",2,2,9
"P46M23","story4_bright_klarheten",-0.0504700937139371,"story4_bright","bright","story4",2,2,10
"P46M23","story4_dark1_nattsvart",0.0556483819585265,"story4_dark1","dark","story4",2,2,1
"P46M23","story4_dark1_dunkle_4",0.0714520292876089,"story4_dark1","dark","story4",2,2,2
"P46M23","story4_dark1_dempede_2",0.0687283982882462,"story4_dark1","dark","story4",2,2,3
"P46M23","story4_dark1_nattlig",0.00763202278463369,"story4_dark1","dark","story4",2,2,4
"P46M23","story4_dark1_dunkelhet",0.00585633480921231,"story4_dark1","dark","story4",2,2,5
"P46M23","story4_dark1_svartheten_2",0.00654639113259995,"story4_dark1","dark","story4",2,2,6
"P46M23","story4_dark1_skyggeleggende",-0.0606600988216662,"story4_dark1","dark","story4",2,2,7
"P46M23","story4_dark1_mørket_2",-0.0598987451662436,"story4_dark1","dark","story4",2,2,8
"P46M23","story4_dark1_nedtonede",-0.0522372853811712,"story4_dark1","dark","story4",2,2,9
"P46M23","story4_dark2_slukkede",0.0661530355272028,"story4_dark2","dark","story4",2,2,1
"P46M23","story4_dark2_skyggeverdenen",0.0539249506414922,"story4_dark2","dark","story4",2,2,2
"P46M23","story4_dark2_mørklagte",0.0573621947181598,"story4_dark2","dark","story4",2,2,3
"P46M23","story4_dark2_mørke_5",-0.0131335455562002,"story4_dark2","dark","story4",2,2,4
"P46M23","story4_dark2_skyggene",-0.00573358280404083,"story4_dark2","dark","story4",2,2,5
"P46M23","story4_dark2_bekmørke",-0.0426932854443123,"story4_dark2","dark","story4",2,2,6
"P46M23","story4_dark2_ugjennomsiktige",-0.0496617349459808,"story4_dark2","dark","story4",2,2,7
"P46M23","story4_dark2_kullsvarte",-0.0538613272349522,"story4_dark2","dark","story4",2,2,8
"P46M23","story4_dark2_sorte_2",-0.0607728492087836,"story4_dark2","dark","story4",2,2,9
"P47F27","story1_bright1_strålende",0.0918058328993504,"story1_bright1","bright","story1",6,7,1
"P47F27","story1_bright1_sommerdag",-0.130717424763427,"story1_bright1","bright","story1",6,7,2
"P47F27","story1_bright1_solstrålene",-0.065336905610618,"story1_bright1","bright","story1",6,7,3
"P47F27","story1_bright1_skimret",-0.177689664877509,"story1_bright1","bright","story1",6,7,4
"P47F27","story1_bright1_blendende",-0.17331332172026,"story1_bright1","bright","story1",6,7,5
"P47F27","story1_bright1_glinset",-0.220480359903535,"story1_bright1","bright","story1",6,7,6
"P47F27","story1_bright1_solfylt",-0.190475053315287,"story1_bright1","bright","story1",6,7,7
"P47F27","story1_bright2_lyset_2",-0.00521993223417024,"story1_bright2","bright","story1",6,7,1
"P47F27","story1_bright2_strålende_2",-0.0396002351220084,"story1_bright2","bright","story1",6,7,2
"P47F27","story1_bright2_hvite",0.0275941795275576,"story1_bright2","bright","story1",6,7,3
"P47F27","story1_bright2_blendende_2",-0.134044084724001,"story1_bright2","bright","story1",6,7,4
"P47F27","story1_bright2_sollyset",-0.21940810527725,"story1_bright2","bright","story1",6,7,5
"P47F27","story1_bright2_gyllen",-0.187507717635697,"story1_bright2","bright","story1",6,7,6
"P47F27","story1_bright2_glitrende",-0.195450135914476,"story1_bright2","bright","story1",6,7,7
"P47F27","story1_dark_tunnel",0.0510901403989087,"story1_dark","dark","story1",6,7,1
"P47F27","story1_dark_sorte",-0.150189120716569,"story1_dark","dark","story1",6,7,2
"P47F27","story1_dark_bekmørk",-0.161157202939186,"story1_dark","dark","story1",6,7,3
"P47F27","story1_dark_natt",-0.21282245042779,"story1_dark","dark","story1",6,7,4
"P47F27","story1_dark_dunkle",-0.172872267322794,"story1_dark","dark","story1",6,7,5
"P47F27","story1_dark_skyggeområdet",-0.171997775504422,"story1_dark","dark","story1",6,7,6
"P47F27","story1_dark_kullsvart",-0.203245083488404,"story1_dark","dark","story1",6,7,7
"P47F27","story2_bright1_skinnende",0.00820737189626711,"story2_bright1","bright","story2",6,6,1
"P47F27","story2_bright1_belysningen",-0.0431152680108002,"story2_bright1","bright","story2",6,6,2
"P47F27","story2_bright1_spotlysene",-0.113671768433799,"story2_bright1","bright","story2",6,6,3
"P47F27","story2_bright1_lampenes",-0.155915672278197,"story2_bright1","bright","story2",6,6,4
"P47F27","story2_bright1_opplysning",-0.156740339085388,"story2_bright1","bright","story2",6,6,5
"P47F27","story2_bright1_hvite_2",-0.200364615456678,"story2_bright1","bright","story2",6,6,6
"P47F27","story2_bright1_klareheten",-0.135791123356113,"story2_bright1","bright","story2",6,6,7
"P47F27","story2_bright1_lyskilden",-0.175152767557761,"story2_bright1","bright","story2",6,6,8
"P47F27","story2_bright1_lysstyrken",-0.0973679433030221,"story2_bright1","bright","story2",6,6,9
"P47F27","story2_bright2_fyrlykt",-0.0391316478302136,"story2_bright2","bright","story2",6,6,1
"P47F27","story2_bright2_gjennomskinnelig",-0.0369942751319499,"story2_bright2","bright","story2",6,6,2
"P47F27","story2_bright2_opplyste",-0.123900334146151,"story2_bright2","bright","story2",6,6,3
"P47F27","story2_bright2_skimrende",-0.192134889834256,"story2_bright2","bright","story2",6,6,4
"P47F27","story2_bright2_strålene",-0.206391344814273,"story2_bright2","bright","story2",6,6,5
"P47F27","story2_bright2_gløden",-0.161070888865132,"story2_bright2","bright","story2",6,6,6
"P47F27","story2_bright2_lampene",-0.227592884297143,"story2_bright2","bright","story2",6,6,7
"P47F27","story2_bright2_gylne",-0.193473777267767,"story2_bright2","bright","story2",6,6,8
"P47F27","story2_bright2_glansen",-0.190895654821939,"story2_bright2","bright","story2",6,6,9
"P47F27","story2_dark_ugjennomsiktig",0.012957905126441,"story2_dark","dark","story2",6,6,1
"P47F27","story2_dark_mørke",0.0500671723166922,"story2_dark","dark","story2",6,6,2
"P47F27","story2_dark_beksvart",-0.0301849825441099,"story2_dark","dark","story2",6,6,3
"P47F27","story2_dark_svartheten",-0.130653164586261,"story2_dark","dark","story2",6,6,4
"P47F27","story2_dark_dystre",-0.177479282391971,"story2_dark","dark","story2",6,6,5
"P47F27","story2_dark_mørket",-0.17555832641615,"story2_dark","dark","story2",6,6,6
"P47F27","story2_dark_dunkle_2",-0.154113175662586,"story2_dark","dark","story2",6,6,7
"P47F27","story2_dark_skygger_2",-0.162349168999783,"story2_dark","dark","story2",6,6,8
"P47F27","story2_dark_mørke_2",-0.184767641869188,"story2_dark","dark","story2",6,6,9
"P47F27","story2_dark_natten",-0.183380403516839,"story2_dark","dark","story2",6,6,10
"P47F27","story3_bright_opplyst",-0.0217340066212418,"story3_bright","bright","story3",5,3,1
"P47F27","story3_bright_skinnende_2",-0.0488213156943258,"story3_bright","bright","story3",5,3,2
"P47F27","story3_bright_gnistrende",-0.127267393641358,"story3_bright","bright","story3",5,3,3
"P47F27","story3_bright_belysningen_2",-0.142479825951168,"story3_bright","bright","story3",5,3,4
"P47F27","story3_bright_strålte",-0.18633394906634,"story3_bright","bright","story3",5,3,5
"P47F27","story3_bright_skimrende_2",-0.200875409233311,"story3_bright","bright","story3",5,3,6
"P47F27","story3_bright_lyset_3",-0.201102279965099,"story3_bright","bright","story3",5,3,7
"P47F27","story3_bright_glødende",-0.128509639936116,"story3_bright","bright","story3",5,3,8
"P47F27","story3_bright_glinset_2",-0.134230685444736,"story3_bright","bright","story3",5,3,9
"P47F27","story3_dark1_kveldsmørket",-0.0121440479312167,"story3_dark1","dark","story3",5,3,1
"P47F27","story3_dark1_dunkle_3",-0.152598796088525,"story3_dark1","dark","story3",5,3,2
"P47F27","story3_dark1_skygger_3",-0.142756604814663,"story3_dark1","dark","story3",5,3,3
"P47F27","story3_dark1_beksvart_2",-0.15595290824464,"story3_dark1","dark","story3",5,3,4
